"X","name","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","NEG","maxint","X200STD_amide23_24DDA100.700_neg01","X200STD_amide23_24DDA100.700_neg02","X200STD_amide23_24DDA100.700_neg03","X200STD_amide23_24DDA100.700_neg04","num.ms1.spec","num.spec","isolation.warning","rt.extended","nhits.reverse_zhulib","hits.reverse_zhulib","nhits.forward_zhulib","hits.forward_zhulib"
1075,"M180T82_2",180.067675970351,180.067531353948,180.067879895202,82.433,82.045,82.774,4,4,621168,6825322.78232,5910705.01125,6199882.99241667,6701053.43672,4,374,TRUE,FALSE,"0","","0",""
1076,"M180T522",180.066270675098,180.065493188702,180.066421185668,522.033,520.747,522.961,4,4,1328,16533.4408064516,18306.0623448276,19680.822,20079.5581290323,1,21,TRUE,FALSE,"4","score{0.9487}adduct{M-}name{D-Mannose}labid{S0138};score{0.9334}adduct{M-}name{D-Allose}labid{S0353};score{0.8995}adduct{M-}name{Alpha-D-Glucose}labid{S0099};score{0.8519}adduct{M-}name{L-Sorbose}labid{S0376}","4","score{0.9487}adduct{M-}name{D-Mannose}labid{S0138};score{0.9334}adduct{M-}name{D-Allose}labid{S0353};score{0.8995}adduct{M-}name{Alpha-D-Glucose}labid{S0099};score{0.8519}adduct{M-}name{L-Sorbose}labid{S0376}"
1077,"M180T1340",180.066334891125,180.065638233207,180.066549629787,1339.68,1329.77,1342.78,5,2,526,1367.92173913045,1386.27153846156,1819.27451612901,1547.05384615386,0,0,FALSE,FALSE,"0","","0",""
1078,"M180T103",180.067461596357,180.067144372882,180.067621307282,102.822,102.443,103.473,3,3,192574,2327284.34294118,2215426.75033333,2336974.42577778,2173820.87752941,3,511,TRUE,TRUE,"0","","0",""
1079,"M180T1297",180.066354416534,180.06614070721,180.066464353634,1296.895,1289.29,1310.18,6,2,559,1477.94307692308,863.948000000012,1095.15000000002,1154.88000000004,0,0,FALSE,FALSE,"0","","0",""
1080,"M180T1270",180.066349168102,180.066308725681,180.066603438176,1270.43,1263.62,1277.93,4,2,530,1970.14764705884,3425.36943396228,2632.86000000006,2748.59999999997,0,0,FALSE,FALSE,"0","","0",""
1081,"M180T1377",180.066200759358,180.06610928627,180.066878908876,1377.35,1371.89,1379.34,3,2,485,719.099999999975,812.638666666678,1166.93999999997,887.759999999964,0,0,FALSE,FALSE,"0","","0",""
1082,"M180T486",180.468215328075,180.466852787576,180.468852732379,485.524,485.459,487.31,3,3,220,1126.1465625,1226.564625,1659.77419047619,1560.3615,0,0,FALSE,FALSE,"0","","0",""
1083,"M181T81",180.504560604211,180.503341264978,180.505779943444,81.4565,80.868,82.045,2,2,307,642.793599999999,1885,2024.51725,2538.5745,0,0,FALSE,FALSE,"0","","0",""
1084,"M181T834",180.906116139499,180.905499612613,180.907516609112,833.816,833.159,834.179,4,4,224,744.455777777781,885.634300000005,1129.44883333334,1102.139,0,0,FALSE,FALSE,"0","","0",""
1085,"M181T610_1",180.95497295854,180.954756092169,180.955189824911,609.6745,609.303,610.046,2,2,22950,2688.87992592593,2723.9695,55083.0220000001,43237.8690344828,2,11,FALSE,FALSE,"0","","0",""
1086,"M181T634",180.990873512957,180.990748817693,180.991229855377,633.6275,632.991,633.861,4,4,61491,152030.494896552,195352.385767442,204018.000363636,218340.925162791,4,23,FALSE,FALSE,"1","score{0.8538}adduct{(M-H2O-H)-}name{D-Erythrose 4-phosphate}labid{L0290}","1","score{0.8213}adduct{(M-H2O-H)-}name{D-Erythrose 4-phosphate}labid{L0290}"
1087,"M181T349",180.99983941003,180.99950979817,181.000169021889,349.1205,349.013,349.228,2,2,473,6375.95505454546,5650.85872340425,6404.07,2093.22734482759,3,48,FALSE,FALSE,"0","","0",""
1088,"M181T1287",180.988774588304,180.988672744816,180.9888149104,1287.05,1278.01,1301.7,4,2,544,1178.3790476191,1172.93333333339,1114.30428571428,1181.71434782606,0,0,FALSE,FALSE,"0","","0",""
1089,"M181T1248",180.989382108351,180.988983298883,180.989780917818,1247.5,1246.43,1248.57,2,2,456,207.900000000021,899.11250000004,1508.01,932.131250000051,0,0,FALSE,FALSE,"0","","0",""
1090,"M181T610_2",181.009274353287,181.009192360681,181.009395082904,610.199,609.593,610.363,4,4,2859,23502.74184,27522.45228,27385.50064,27621.152,4,11,FALSE,FALSE,"1","score{0.9682}adduct{(M+Na-2H)-}name{2-Oxoadipic acid}labid{L0329}","1","score{0.9682}adduct{(M+Na-2H)-}name{2-Oxoadipic acid}labid{L0329}"
1091,"M181T118",181.017286122208,181.016999801061,181.017494830745,117.891,117.502,118.602,3,3,5535,13782.2449655172,71251.9617857143,73839.2170322581,72348.0675,4,19,TRUE,FALSE,"0","","0",""
1092,"M181T435",181.014471476635,181.013347385282,181.014663484282,434.513,433.893,434.567,3,3,7051,2022.86140909091,2586.06417391304,2285.1208125,20551.7888571429,1,59,FALSE,TRUE,"1","score{0.9682}adduct{(M+Na-2H)-}name{2-Oxoadipic acid}labid{L0329}","1","score{0.8451}adduct{(M+Na-2H)-}name{2-Oxoadipic acid}labid{L0329}"
1093,"M181T74",181.025643111729,181.024705334942,181.025782573975,74.294,74.075,75.224,3,3,2180,8886.52125,7137.45385714286,6115.4291875,5471.78354545455,4,19,TRUE,TRUE,"0","","0",""
1094,"M181T619",181.027740759233,181.026350744201,181.028287809977,618.5165,617.516,618.942,4,4,388,1149.148,1659.5,1193.20727272728,1642.0758,2,5,TRUE,FALSE,"0","","0",""
1095,"M181T391",181.031478547105,181.031477606609,181.031639255844,390.686,390.066,390.85,3,3,416,1772.523,2067.4544,3113.16342857143,4206.90072727273,4,33,FALSE,TRUE,"0","","0",""
1096,"M181T486",181.036834955787,181.036688469413,181.037088254573,486.29,485.459,486.594,4,4,49357,282923.419130435,332804.816782609,383159.68925,334581.939608696,4,51,FALSE,FALSE,"0","","0",""
1097,"M181T432",181.036284435404,181.035930618042,181.036605314783,432.373,432.192,432.437,3,3,7051,18413.2916842105,15907.9128571428,16693.1605555556,19849.7587499999,4,43,FALSE,TRUE,"0","","0",""
1098,"M181T700",181.060120558044,181.059540649436,181.060353333452,700.299,699.997,701.007,4,4,1137,5472.20200000002,6403.90694117645,7336.89847058821,6808.70016666667,0,0,FALSE,FALSE,"0","","0",""
1099,"M181T368",181.069635953909,181.068917508608,181.069728923106,367.9215,367.577,368.341,4,4,519,2189.05408695653,1664.85225974026,1361.2845,1597.6575,0,0,FALSE,FALSE,"0","","0",""
1100,"M181T82",181.069328445604,181.069272196572,181.070128861525,82.433,82.045,82.774,4,4,47045,502887.22425,497832.065217391,488678.752173913,523752.009,0,0,FALSE,FALSE,"0","","0",""
1101,"M181T103",181.069426628392,181.068891062056,181.069614777271,103.1775,102.393,104.676,4,4,16492,194970.291833333,192168.992333333,191949.432888889,179231.737277778,0,0,FALSE,FALSE,"0","","0",""
1102,"M181T518",181.070889013844,181.070537569878,181.071793759018,517.8175,517.418,518.722,4,4,479,5362.81855555556,5121.51476000001,4944.29944827585,5115.82603703704,0,0,FALSE,FALSE,"0","","0",""
1103,"M181T58",181.474536840161,181.474297537088,181.475652268788,57.985,53.649,59.996,4,4,6334,26667.9507096774,27136.3473333333,22220.7531428571,29922.5969375,4,242,TRUE,FALSE,"0","","0",""
1104,"M182T786",181.98544793133,181.985259252668,181.985636609991,785.8275,780.523,791.132,2,2,836,13809.1961612903,14252.6688387097,16513.964,15910.8565333333,2,13,TRUE,TRUE,"0","","0",""
1105,"M182T697",181.985939422068,181.985548790748,181.986316842807,696.8695,696.737,697.237,4,4,3335,13997.718388889,21927.575173913,23567.502,19316.9759999999,4,13,TRUE,FALSE,"0","","0",""
1106,"M182T49",181.991022310756,181.989829004645,181.992082692909,49.236,45.02,49.505,4,4,733,2356.47533333333,2962.53217241379,2605.958,2522.2811875,0,0,FALSE,FALSE,"0","","0",""
1107,"M182T634",181.993436466258,181.993329637475,181.994003348956,633.6275,632.991,633.861,4,4,2364,7540.17460869567,9552.48875000002,9564.28982608693,10580.3977142857,4,13,TRUE,TRUE,"0","","0",""
1108,"M182T682",182.012533984061,182.012502166445,182.01257592708,682.4035,681.252,682.868,4,4,4558,47240.516125,48795.2745000001,56745.252,52354.1780689655,2,41,FALSE,FALSE,"1","score{0.9934}adduct{(M-H)-}name{L-homocysteic acid}labid{S0114}","1","score{0.9934}adduct{(M-H)-}name{L-homocysteic acid}labid{S0114}"
1109,"M182T498",182.031554138864,182.031217631874,182.031778136328,498.3045,498.19,498.678,4,4,10575,53691.6104347827,68619.8164736843,74201.7112777777,80541.52008,4,40,FALSE,FALSE,"0","","0",""
1110,"M182T433",182.031700019577,182.031366204722,182.031925187128,433.3525,432.823,433.507,4,4,30204,96412.5006428573,96928.4592000001,95891.414,95389.3777954545,4,12,FALSE,FALSE,"0","","0",""
1111,"M182T574",182.031671025454,182.031239954317,182.032155060734,573.589,573.394,573.932,3,3,770,6174.41416666669,5075.17962068966,6292.90489285714,6182.39411111114,3,8,FALSE,FALSE,"0","","0",""
1112,"M182T93",182.04568890155,182.045302511928,182.045978070839,92.8235,91.64,96.117,4,4,32684,265180.531857143,334922.648941177,325265.794285714,335920.053333333,4,94,TRUE,TRUE,"1","score{0.8962}adduct{(M-H)-}name{4-Pyridoxic acid}labid{L0261}","1","score{0.8961}adduct{(M-H)-}name{4-Pyridoxic acid}labid{L0261}"
1113,"M182T734",182.043622273636,182.043441998406,182.043838341115,734.225,733.555,734.505,3,3,703,10090.9161,2192.74666666667,2378.63741666666,2040.53966666666,0,0,FALSE,FALSE,"0","","0",""
1114,"M182T58",182.046652973705,182.046280575661,182.047332408663,57.8705,52.579,58.085,4,4,2284511,9943326.04094118,10560414.4395455,10573564.1528636,10256150.0716818,4,403,TRUE,FALSE,"1","score{0.8909}adduct{(M-H)-}name{4-Pyridoxic acid}labid{L0261}","1","score{0.8909}adduct{(M-H)-}name{4-Pyridoxic acid}labid{L0261}"
1115,"M182T861",182.058231084923,182.058087616615,182.05879719153,860.5895,859.898,864.158,4,4,278,2896.16503703703,4349.65563157895,5057.12844827586,4161.08708571428,0,0,FALSE,FALSE,"0","","0",""
1116,"M182T82",182.071348686932,182.070930799118,182.071545890587,82.433,82.045,82.774,4,4,4664,45857.3275217391,46472.2368,44067.587,45889.013875,4,69,TRUE,FALSE,"0","","0",""
1117,"M182T104",182.071623333697,182.071145690831,182.072100976564,103.7645,103.617,103.912,2,2,2487,24526.6627894737,17366.6106666667,18435.7075,18906.2130526316,2,69,TRUE,TRUE,"0","","0",""
1118,"M182T55",182.479147067563,182.478319237464,182.479974897661,55.223,51.52,58.926,2,2,1330,3462.27685714286,3757.44518181818,2932.64,3606.36227272727,0,0,FALSE,FALSE,"0","","0",""
1119,"M183T633",182.994216529296,182.993970192764,182.994462865829,632.8555,632.72,632.991,2,2,758,2780.9742857143,2999.73857142858,2078.74387500001,2512.51687500001,0,0,FALSE,FALSE,"0","","0",""
1120,"M183T42",183.00408783731,183.003750636577,183.004567552134,41.7665,39.67,42.056,4,4,10596,36359.2509090909,35770.6778333333,33158.2840909091,37628.7202173913,1,22,TRUE,FALSE,"0","","0",""
1121,"M183T423",183.015704363447,183.015140204922,183.016077220408,423.4185,422.794,423.907,4,4,1666,3831.67000000001,4814.05600000004,4699.59833333335,4883.478,4,18,FALSE,FALSE,"0","","0",""
1122,"M183T498",183.034535071109,183.034079173502,183.035146599841,498.3405,497.22,498.678,4,4,888,4232.79,4940.42185000001,4994.90852173913,5157.18645833334,2,28,TRUE,TRUE,"0","","0",""
1123,"M183T433",183.034333024868,183.03330226885,183.034645168958,432.8175,431.753,433.507,4,4,1845,6829.49085,7512.23284210526,7537.1467936508,7187.94,2,19,TRUE,TRUE,"0","","0",""
1124,"M183T793",183.029495996935,183.029474257594,183.029517736276,793.2135,793.155,793.272,2,2,467,1706.47265217392,2988.3979047619,5707.30830000002,5833.79473684213,1,12,TRUE,FALSE,"0","","0",""
1125,"M183T58",183.049124725835,183.04892574456,183.049264356267,57.8705,52.579,58.085,4,4,199206,834694.6171875,801408.413166667,828218.2814375,778314.9950625,0,0,FALSE,FALSE,"0","","0",""
1126,"M183T65",183.07716695738,183.076101092536,183.077226633553,65.4795,64.275,65.579,4,4,6735,21654.205125,17617.6074285714,19080.3964444444,17512.8866086956,4,23,TRUE,FALSE,"0","","0",""
1127,"M183T1334",183.102253544462,183.101415997871,183.103350731121,1333.77,1321.36,1352.51,23,4,510,1481.52642857141,260.819999999935,1199.33999999998,1564.03187499999,0,0,FALSE,FALSE,"0","","0",""
1128,"M183T1367",183.102069186108,183.101479020171,183.102573624265,1366.53,1355.76,1379.32,15,4,442,2593.03958333334,1764.44545454547,2134.24761904761,1199.16956521735,0,0,FALSE,FALSE,"0","","0",""
1129,"M183T1308",183.102456410447,183.101683093224,183.102848615403,1308.025,1278.1,1317.03,14,3,611,795.035555555549,1779.65999999996,1898.76888888893,801.844705882343,0,0,FALSE,FALSE,"0","","0",""
1130,"M183T62",183.104026671923,183.103019330217,183.105034013629,61.677,60.139,63.215,2,2,4398,14206.7912380952,27439.2073333333,15821.594,32535.9152222222,3,32,TRUE,FALSE,"0","","0",""
