name,mz,rt,X200STD_amide23_24DDA100.700_neg01,X200STD_amide23_24DDA100.700_neg02,X200STD_amide23_24DDA100.700_neg03,X200STD_amide23_24DDA100.700_neg04
M188T69,188.027975354654,69.205,5542.272,5968.08333333333,5585.23428571428,5536.64
M188T435,188.024812363247,435.422,2480.28057142856,1812.633,1611.50769230769,2250.27792857143
M188T382,188.045226273918,382.341,30995.7808695652,34782.3813913043,33351.5656956521,59864.2060827068
M188T302,188.035708841534,302.2955,14270.2231304348,497792.830105263,518430.14637037,502571.301925926
M188T239,188.042183876633,238.8315,11258.45352,6295.45555555555,6422.98648717949,7404.57119999999
M188T696,188.056853962298,695.8045,235469.183052631,265955.0775,310583.473333334,254446.638727272
M188T79,188.071160887375,79.131,39010.8590153846,36219.3846557377,26270.7910714286,38094.051253012
M188T544,188.075373322209,544.295,4554.21183333332,4758.031125,5512.33332000002,4282.77005882351
M188T483,188.111840499613,482.6545,3725.37970000001,4644.38243478261,5601.59366666666,5258.22752
M188T621,188.111711075516,620.909,2112.39908333333,2137.06799999999,1604.87117647059,2714.14430303031
M188T70,188.137134072945,69.765,1223.13555555556,804.995454545455,2086.206,1202.95031034483
M189T601,188.938961214952,600.841,10046.361,11435.37345,10837.2375384616,10692.3340384615
M189T622,188.938792692458,622.267,18357.3025,17493.484173913,17464.4799090909,18077.3937391305
M189T661,188.938634316683,660.67,8836.07033333333,7936.74218181817,7728.40399999998,7014.54866666668
M189T71,188.950922649269,70.9295,4649.33057142857,1579.85177777778,2217.02857142857,981.385714285715
M189T833,188.956731357552,833.319,11990.253,11788.403826087,11942.4501428571,12508.0001904762
M189T762,188.961989059463,762.1205,4297.45520833333,3394.06013043478,3895.76666666666,4205.56743478261
M189T429,188.981789344739,429.174,808.182,966.007285714281,1176.70816326531,2611.46316666666
M189T704,188.985811898181,704.247,3536.50448,3328.49947826086,4182.0464,3680.259
M189T645,188.995253128133,645.2405,5473.12922222221,5693.9085,874.715687500002,969.108636363635
M189T573,189.002399134866,572.6925,3417.66637288136,4195.1564,6247.4919368421,5117.59775000002
M189T673,189.012775261826,673.069,4437.43883333334,3749.5948,6212.16170212765,3782.60263636364
M189T436,189.021050558004,436.2725,4618.4002051282,5619.64,6395.991,6272.0454516129
M189T812,189.040088162545,812.246,4706.56666666665,6262.201,5927.09999999994,6539.42240000003
M189T302,189.038446489192,302.19,16267.25784,54607.803923077,59963.9321481481,54189.0340740741
M189T383,189.046471840555,382.5755,5989.95599999999,6440.11443478261,6054.99844444444,6212.11755555554
M189T696,189.05959210218,696.452,18291.168,17285.8705714286,22375.0329,19963.7214375
M189T78,189.074197887154,78.041,3329.5735,2390.753625,5234.70881818182,4721.57215384615
M189T74,189.092099804915,73.57,5146.937,1384.046,1706.45113043478,5441.02830769231
M189T324,189.103411247804,324.1895,3328.40941176471,2006.07872727273,2124.34363636364,2126.39229629629
M189T72,189.112542582276,71.9945,2622.13914285714,3598.76352941176,2087.40257142857,2423.07
M190T47,189.900129142463,47.126,8898.7626,10203.820375,9417.95588888889,10662.4993333333
M190T596,190.03665367327,595.7635,37258.3833243244,146900.146925764,44309.009,22958.0004347827
M190T338,190.037101574617,338.158,2300322.63882203,1846116.43365354,1751986.926,2058863.63446575
M190T404,190.037008892979,404.26,334230.623138888,312748.762263158,295607.404756757,312763.476052632
M190T696,190.060635292843,696.452,3244.665,3283.37366666666,3306.06230769231,3526.9860952381
M191T37,190.897774107261,37.327,887.5386,966.134999999999,946.099,1013.6556
M191T70,190.947953726123,69.745,1163.77046153846,1179.38,922.511538461538,1064.51569230769
M191T367,191.01928739887,366.5075,21682.4557714286,21168.3122758621,18163.47488,20423.641
M191T437,191.019505001563,436.5775,31429.2525,40258.57088,36413.2665,42643.65875
M191T1360,191.019392762596,1359.515,200.932499999974,120.779999999992,149.21999999999,233.812499999971
M191T591,191.044652406282,591.2305,13473.7592058824,14956.8433548387,14600.7265714286,15693.8788695652
M191T311,191.03997427804,310.582,176266.291375,49470.9993888889,106475.092351648,110572.369260417
M191T340,191.039924765964,340.298,175585.936540541,67387.0725818182,140396.710209677,196383.66
M191T590,191.45102212969,590.317,1147.76982352942,1196.57057142857,2035.54299999999,1638.61153846155
M192T383,192.001609040192,382.605,856.091000000003,1313.87228571428,2044.6335,1517.7585
M192T436,192.022917547723,436.2725,4763.56040425532,4226.05677083334,3833.7617,2655.22977777778
M192T528,192.03347639314,528.0995,6198.98584615384,6127.61864000001,6438.9084,6265.78704545456
M192T696,192.032651578333,695.504,2951.16299999999,4194.22870588236,4546.246,4474.89194117647
M192T590,192.053481625822,590.4505,420344.734354838,474999.342399999,497756.984432433,532993.1206
M192T439,192.052535700816,439.355,219617.114,238528.087612245,256038.316515464,255921.682
M193T775,192.947588087077,774.634,7265.82795652174,6503.24109090908,6849.558,7067.54608695653
M193T834,192.971447860862,834.166,2048.6062173913,1420.88622222222,1385.874,1984.75236842106
M193T281,192.989669862754,280.7265,10614.1329230769,16052.3937777778,16525.6174137931,16826.7208888889
M193T847,192.990443537945,846.645,8199.02858333335,13005.738032258,12250.56516,14236.1937142857
M193T382,192.998038105622,382.136,5796.11800000001,4986.44591304348,4955.34013043477,5380.79904347826
M193T558,193.02122046316,557.5125,923.018823529415,1646.48025000001,857.332125000004,1693.76024999999
M193T637,193.035078456667,636.883,358854.533172413,509020.394666668,588754.531902439,432915.716640001
M193T434,193.034913972553,434.4275,14896.1935294118,16429.1919473684,15855.0861333333,17794.434
M193T56,193.036467971076,55.756,208583.274,202188.97345,191557.633523809,192589.037333333
M193T391,193.036082663637,390.686,7888.36894871796,5539.2989,4933.10488000001,6710.66158139535
M193T681,193.035044581855,680.709,312675.531576922,271083.930333334,259383.712,251732.518555555
M193T710,193.034818238924,709.647,275398.570514286,308575.857032258,310371.6985625,295896.514965518
M193T803,193.034887983651,803.265,310300.200927273,136885.32282353,328445.855972477,332574.725944444
M193T742,193.034941815852,741.9845,105343.188923077,109159.222285714,107084.147555556,112115.276
M193T660,193.034959272171,659.736,339968.463714286,544509.991548387,581276.925931035,728388.82975
M193T590,193.055759205104,590.4505,35330.1719375,36525.7558125,39357.5825641026,42392.1395500001
M193T443,193.055130392431,442.5795,18514.0475675676,18516.8712619048,18664.2533714286,15328.6357
M193T392,193.061844122412,392.2605,49992.2479999999,55466.2669473684,55427.1248823528,52423.0793333333
M194T638,193.985606781624,638.216,4415.69100000002,4893.04716666667,4258.52671428572,4364.92799999999
M194T267,193.978414922185,267.103,8485.94261538464,7914.03789473683,9391.29792857143,8993.59938461538
M194T382,193.997579857094,382.3705,2439.7052,758.300019607844,2763.45008,1301.53164705882
M194T661,194.038499452487,660.72,25201.8607826086,111836.829,112510.334388489,108960.32232
M194T435,194.03757246267,434.54,1150.85142857142,1044.32,1360.71428571429,1459.95428571428
M194T391,194.044671820618,391.2055,13356.81024,14533.21728,15368.72488,13861.21728
M194T54,194.041769630103,54.1775,22591.3540909091,19784.6499622641,21354.9112941176,24736.6725454545
M194T229,194.046295393914,228.981,2599928.21913725,2720705.44152778,2828848.03820548,3124559.0895
M194T590,194.056965623357,589.611,2919.42541935484,3681.25200000001,3798.194,3843.5345
M194T392,194.064830806043,392.2605,5144.82857142857,5910.03060000001,5556.16380000001,6073.543
M194T390,194.44006656181801,390.235,5906.83080000001,6423.34,5922.79461111111,5918.32076190477
M195T1171,194.906202037412,1171.17,215812.45139535,104396.533999997,190779.592105265,90539.1209523803
M195T710,194.905233561697,709.8765,37088.6243243244,28633.6584347827,35810.2478125,24940.2506086956
M195T822,194.905419460755,821.618,83552.4768235294,79735.2144,101041.379372093,42892.50025
M195T1205,194.905885023722,1204.94,36868.9084999997,33769.3589999999,48024.8159999981,45906.5249999995
M195T941,194.905120792804,940.525,9288.0494999998191,51889.9549999999,95878.3881176467,51299.3682500001
M195T281,194.986385336972,280.671,4782.97600000001,6197.352,6841.52749999999,6369.13311111111
M195T381,194.992602363954,381.3005,1701.3,1991.16052941176,1759.574,1627.21671428571
M195T74,194.996526364815,74.212,4653.69335714286,4376.2494375,3828.40586363636,4944.01721052631
M195T743,195.006117954726,742.7615,3268.60891304347,4713.59441176471,4851.44353846153,5485.07503448277
M195T638,195.039940437464,638.226,8336.38962162163,11837.3919772727,8000.72125714284,10748.254972973
M195T59,195.040841801387,58.5415,7688.181,18636.5791764706,18963.4452156863,6723.86763461538
M195T230,195.04935692259,230.415,279315.294060606,232400.460895522,284652.700242719,285412.064166667
M195T390,195.053357632313,390.4605,1923435.05930435,2100191.9696,2135390.43963636,2167511.21809091
M195T1284,195.138607492792,1284.17,144.969999999955,549.809090909099,586.701818181826,1051.86954545455
M195T1342,195.138632839131,1341.635,162.749999999958,701.308571428577,836.748571428559,1027.43999999997
M195T1317,195.138831931877,1316.975,845.671250000018,834.300000000032,704.842666666674,857.879999999985
M195T1369,195.13871035909,1369.11,715.887857142855,1001.37947368416,931.288947368381,1275.78880000006
M195T22,195.138628578746,22.2295,739.497733333333,648.519266666667,1043.33145454545,1165.95
M195T53,195.138449770189,52.5525,17875.1684090909,19631.1916428571,9347.70584615385,12595.2623333333
M195T172,195.432126311709,171.9255,4491.50584615385,3783.87525,4283.638,3647.16816
M196T56,195.952661309108,55.756,4171.61077777778,9187.78457142857,8624.7861875,10850.808
M196T267,195.975320804162,267.103,7744.52561538463,12155.5,12132.9768,11546.271
M196T689,195.991833001901,689.342,1371.18299999999,1089.65440000001,1102.80635294118,1384.97964705882
M196T558,196.001514915387,557.8255,5880.9785,5862.10808823527,5937.2313,6362.35599999999
M196T1329,196.024816959114,1328.6,192.639999999981,892.079999999993,733.478421052645,1672.73999999997
M196T1367,196.024977340483,1366.55,1007.05739130436,323.819999999978,1035.76105263157,1838.43720930233
M196T1249,196.025021066442,1248.72,656.280000000002,618.875882352928,661.942105263177,608.46388888890306
M196T50,196.024480466155,50.4505,8344.3873,16835.4601276596,10249.4137,12480.48
M196T172,196.048273363804,172.2035,1507750.45396,1229518.12544,1308624.43488,1246249.1566
M196T390,196.05570068542,390.4605,126182.672571429,145896.245,147147.208111111,147279.683272727
M196T901,196.052820455161,901.462,3107.72585365854,2872.24304347826,2590.84758333333,2833.418025
M196T219,196.414271610925,218.896,1056.60640909091,5618.568,5700.63771428571,3317.8464
M197T54,196.911763212421,54.158,3785.58128571429,1021.02383333333,1884.29714285714,1161.72333333333
M197T843_1,196.931260446547,843.108,6029.39325,6483.74199999999,6254.26968,6668.27169230768
M197T843_2,196.975572790165,842.7105,2719.74799999999,2333.627,2032.34181818182,2421.79699999999
M197T711,196.994464905534,710.657,28985.0446666667,30835.12208,29032.8573600001,28924.4015000001
M197T821,196.994264369708,820.766,60154.5756571428,46271.6573333333,54032.5419428572,100822.935746032
M197T765,196.99389655663,764.524,38809.1991304348,35286.4680000001,34834.0755000001,51273.6762
M197T66,196.994093825136,65.5715,88754.6652666667,125073.32209259301,126326.155745455,141502.375375
M197T1289,197.019690617722,1289.145,13955.8143749993,1587.83157894739,1438.99294117645,2078.82652173907
M197T1360,197.019613265779,1359.985,11188.2666666668,2394.60178571426,2597.76000000001,1518.89999999998
M197T1252,197.019580431466,1252.11,18090.2864999994,950.338333333277,2388.51551724129,1712.50545454549
M197T1323,197.019632297324,1322.875,19929.0000000005,2270.51999999992,1599.93555555555,1784.24249999995
M197T753,197.018076893383,752.6445,14622.8647164179,12180.936,12404.0506666667,12762.0661304348
M197T41,197.020062679234,40.8315,25246.349,31998.4735555555,21871.3888636364,25696.6444666667
M197T635,197.028900216275,634.6925,10762.7426428572,10062.8655,11140.9925714286,10706.7918571429
M197T220,197.031779425145,219.6105,161127.556258064,2015262.756,1872468.81187097,2075248.70955556
M197T253,197.031092444055,252.713,20412.0983846154,59453.3354666666,110876.416382979,63151.150490566
M197T172,197.050012623144,172.2035,48883.8046666666,80108.74168,87414.7800000001,86499.294
M197T390,197.057310567514,390.4605,15104.5597777778,15010.9672727273,16630.7318823529,17517.1482727273
M197T1227,197.093977478291,1226.91,1092.49758620688,480.847499999973,1355.67578947372,722.050000000021
M197T319,197.092967912221,319.25,24599.9508,24329.5095789474,22824.4622666667,22726.933125
M197T269,197.092927597717,268.882,14089.6032083333,23213.4156551724,22884.86468,23130.1096
M197T1368,197.117972207828,1368.225,326.724444444466,627.941176470579,542.300000000009,616.236111111111
M197T1349,197.118120294525,1348.94,647.762857142846,1079.80137931035,636.299999999984,946.513225806476
M197T19,197.118346581251,18.818,1856.19367241379,4172.99566666667,3523.73464935065,3736.68651724138
M197T1361,197.154111867164,1360.98,1251.80549999996,1262.78249999997,1198.08000000005,1213.77578947364
M198T780,197.567591227086,779.5875,920.548200000004,1491.47300000001,975.356999999997,1095.378
M198T342,197.85156204489,342.1285,113.4405,2855.56775,2242.14940909091,1665.368
M198T1366,197.957641092874,1365.925,2688.12499999997,2699.9464285714,1409.21617647059,683.892222222228
M198T267,197.972692487885,267.103,10560.6189230769,5731.52857142856,7017.23321428571,5773.23449999998
M198T70,198.015675161239,69.745,103327.956285714,134178.923090909,129791.16725,124147.9726875
M198T280,198.026232622435,279.842,36643.0851724138,38564.064,41254.3160357143,41693.4031176471
M198T219,198.034839300103,219.476,12429.5710416667,121141.49,112697.460375,120113.366214286
M198T1363,198.040223093766,1363,997.402500000028,1861.04578947372,1479.75333333335,1533.55615384618
M198T172,198.05165583577,172.2035,7042.73833333333,9834.65520833333,10132.9175652174,11383.771
M198T390,198.058765639589,390.066,1533.73278947368,1264.83328571429,924.229849999999,1448.24644444445
M198T57,198.072812235286,56.796,3556.65742857143,8116.2015,7927.20530769231,10681.0571851852
M198T520,198.074587341854,520.428,9396.11250000002,9061.77066666667,9101.28999999999,8303.48792307693
M199T266,198.934183527949,266.1775,233.097230769231,822.568941176471,822.186749999998,879.722181818185
M199T794,198.946710103207,794.342,9047.84538095236,8330.78211111109,9137.93980952381,9988.36895
M199T611,198.965405888181,611.0325,10888.3330810811,12187.2349090909,11587.5113057851,12085.8152727272
M199T1308,198.99102552439,1308.23,1495.74149999995,1495.08149999996,3334.92282608694,2629.54631578952
M199T1276,198.990747410408,1276.13,1522.96649999995,2423.33999999997,2835,2964.78
M199T53,199.0067002557,52.501,30347.0186111111,25218.662,24665.5420666667,26748.93
M199T348,199.010338737079,348.096,1315.3088125,476.585904761903,612.220769230769,2390.57999999999
M199T70,199.018726889773,69.8395,10286.2796,10538.64075,15433.146,9783.2908125
M199T279,199.029325835296,278.554,2972.21490909091,20987.8683076923,3356.35106382978,21614.3874736842
M199T221,199.035807683584,220.556,27905.8630588235,14773.08768,19161.9073469388,18746.4411428571
M199T51,199.042917443269,51.416,3890.0928,1301.46,2122.98392857143,1513.718
M199T24,199.133470133558,23.7435,2100.54133333333,1714.6493,2144.0428,1991.33547826087
M199T75,199.133641748991,75.2745,12353.0304444445,12163.0491666667,12672.45175,11659.9044210526
M199T62,199.17002026009,61.7095,587108.374824742,293606.448965517,271057.406238095,431533.390222222
M200T268,199.969814688105,267.792,7802.79966666667,1370.40463636364,1476.2718,1057.42
M200T671,199.981930008123,670.998,7077.05599999996,845.398468085105,973.713375,856.327875000003
M200T54,200.011109687233,54.1825,51474.8465714285,80107.9227272727,80360.44835,54843.976
M200T495,200.030758751772,494.536,1061.76857142858,3203.19487500001,3190.54724999999,1694.89125
